Gene	Gene_Symbol	Predict	Prob_0	Prob_1
chr22:43265772-43355862	PACSIN2	0.0	0.68	0.32
chr7:129658126-129691291	ZC3HC1	0.0	0.68	0.32
chr19:58341662-58357606	ZNF587B	0.0	0.68	0.32
chr12:4382902-4414522	CCND2	0.0	0.68	0.32
chr2:26987142-27004099	SLC35F6	0.0	0.68	0.32
chr6_mann_hap4:3244195-3256271	C2	0.0	0.68	0.32
chr3:9821648-9834695	TADA3	0.0	0.68	0.32
chr18:61370193-61391127	SERPINB11	0.0	0.68	0.32
chr8:67922856-67940786	PPP1R42	0.0	0.68	0.32
chr6_mcf_hap5:1921024-1941163	ABCF1	0.0	0.68	0.32
chr1:78409736-78444889	FUBP1	0.0	0.68	0.32
chr19:41305334-41314346	EGLN2	0.0	0.68	0.32
chr8:7421310-7431920	FAM90A7P	0.0	0.68	0.32
chr8:21915375-21940038	DMTN	0.0	0.68	0.32
chr12:10457050-10469850	KLRD1	0.0	0.68	0.32
chr5:150020207-150031903	SYNPO	0.0	0.68	0.32
chr6_cox_hap2:4690690-4701118	WDR46	0.0	0.68	0.32
chr19:45542298-45574214	CLASRP	0.0	0.68	0.32
chr6_dbb_hap3:1445912-1474955	TRIM26	0.0	0.68	0.32
chr19:5587010-5622938	SAFB2	0.0	0.68	0.32
chr19:47634115-47713893	SAE1	0.0	0.68	0.32
chr8:38020839-38034248	LSM1	0.0	0.68	0.32
chr20:62339380-62367494	ZGPAT	0.0	0.68	0.32
chr19:11531273-11546603	CCDC151	0.0	0.68	0.32
chr19:11531273-11545980	CCDC151	0.0	0.68	0.32
chr19:11531272-11545980	CCDC151	0.0	0.68	0.32
chr19:9920943-9929779	FBXL12	0.0	0.68	0.32
chr5:138089075-138270723	CTNNA1	0.0	0.68	0.32
chr17:76849059-76921472	TIMP2	0.0	0.68	0.32
chr3:50273589-50296786	GNAI2	0.0	0.68	0.32
chr5:73665201-73832801	LINC01331	0.0	0.68	0.32
chr11:108253727-108338258	C11orf65	0.0	0.68	0.32
chr2:114341230-114356613	WASH2P	0.0	0.68	0.32
chr2:122407230-122486136	NIFK-AS1	0.0	0.68	0.32
chr11:95566044-95657371	MTMR2	0.0	0.68	0.32
chr2:152214106-152236562	TNFAIP6	0.0	0.68	0.32
chr17:48610048-48621111	EPN3	0.0	0.68	0.32
chr17:47915671-47925379	TAC4	0.0	0.68	0.32
chr2:170501935-170550931	CCDC173	0.0	0.68	0.32
chr1:45468220-45477027	HECTD3	0.0	0.68	0.32
chr7:72361166-72418843	POM121	0.0	0.68	0.32
chr11:77882290-77899675	KCTD21	0.0	0.68	0.32
chr9:4985086-5128183	JAK2	0.0	0.68	0.32
chr2:191208196-191236391	INPP1	0.0	0.68	0.32
chr6:136578001-136610989	BCLAF1	0.0	0.68	0.32
chr9:14734664-14779531	FREM1	0.0	0.68	0.32
chr9:15470642-15510287	PSIP1	0.0	0.68	0.32
chr17:48638429-48704832	CACNA1G	0.0	0.68	0.32
chr11:18477374-18501147	LDHAL6A	0.0	0.68	0.32
chr2:54350315-54532435	ACYP2	0.0	0.68	0.32
chr17:73201531-73231854	NUP85	0.0	0.68	0.32
chr5:138677521-138705409	PAIP2	0.0	0.68	0.32
chr2:55861198-55921045	PNPT1	0.0	0.68	0.32
chr2:68357281-68384692	WDR92	0.0	0.68	0.32
chr5:108260307-108532541	FER	0.0	0.68	0.32
chr1:47469912-47516426	CYP4X1	0.0	0.68	0.32
chr17:73232687-73257742	GGA3	0.0	0.68	0.32
chr17:73201545-73231854	NUP85	0.0	0.68	0.32
chr1:46669006-46686928	LURAP1	0.0	0.68	0.32
chr3:42623332-42636490	SS18L2	0.0	0.68	0.32
chr3:37284682-37408370	GOLGA4	0.0	0.68	0.32
chr11:118477213-118528748	PHLDB1	0.0	0.68	0.32
chr17:72427667-72443568	GPRC5C	0.0	0.68	0.32
chr2:99613724-99757686	TSGA10	0.0	0.68	0.32
chr17:66032076-66042975	KPNA2	0.0	0.68	0.32
chr2:99613724-99757892	TSGA10	0.0	0.68	0.32
chr2:99613724-99758166	TSGA10	0.0	0.68	0.32
chr1:173900222-173962210	RC3H1	0.0	0.68	0.32
chr8:146052945-146072893	ZNF7	0.0	0.68	0.32
chr15:85184726-85197574	WDR73	0.0	0.68	0.32
chr13:37583451-37633850	SUPT20H	0.0	0.68	0.32
chr10:92922769-92987717	PCGF5	0.0	0.68	0.32
chr10:92922769-93044088	PCGF5	0.0	0.68	0.32
chr12:110972237-111021064	PPTC7	0.0	0.68	0.32
chr3:128338813-128369719	RPN1	0.0	0.68	0.32
chr14:74551656-74667117	LIN52	0.0	0.68	0.32
chr5:61687544-61699787	DIMT1	0.0	0.68	0.32
chr16:84155744-84178800	HSDL1	0.0	0.68	0.32
chr10:101635328-101673849	DNMBP	0.0	0.68	0.32
chr14:35515610-35552589	FAM177A1	0.0	0.68	0.32
chr12:110810705-110841535	ANAPC7	0.0	0.68	0.32
chr10:114710009-114927436	TCF7L2	0.0	0.68	0.32
chr13:37583451-37633624	SUPT20H	0.0	0.68	0.32
chr16:57662138-57698951	ADGRG1	0.0	0.68	0.32
chr9:137711261-137764464	LOC101448202	0.0	0.68	0.32
chr16:66914264-66925002	PDP2	0.0	0.68	0.32
chr10:88730498-88769960	AGAP11	0.0	0.68	0.32
chrX:106871654-106894256	PRPS1	0.0	0.68	0.32
chr14:68117867-68141602	VTI1B	0.0	0.68	0.32
chr17:2240806-2284348	SGSM2	0.0	0.68	0.32
chr17:2240808-2284348	SGSM2	0.0	0.68	0.32
chrX:40508795-40594804	MED14	0.0	0.68	0.32
chr14:98391947-98444461	LINC01550	0.0	0.68	0.32
chr10:81892258-81904820	PLAC9	0.0	0.68	0.32
chr10:101635328-101769710	DNMBP	0.0	0.68	0.32
chr10:81892258-81904784	PLAC9	0.0	0.68	0.32
chr16:68573116-68601039	ZFP90	0.0	0.68	0.32
chr13:50556688-50699677	DLEU2	0.0	0.68	0.32
chr6:30201816-30293911	HCG17	0.0	0.68	0.32
chr9:113006092-113018920	TXN	0.0	0.68	0.32
chr13:53191605-53217919	HNRNPA1L2	0.0	0.68	0.32
chrX:100356047-100396279	CENPI	0.0	0.68	0.32
chr5:61714711-61924416	IPO11	0.0	0.68	0.32
chr15:25200040-25223870	SNRPN	0.0	0.68	0.32
chr9:131038425-131051268	SWI5	0.0	0.68	0.32
chr9:127054699-127114719	NEK6	0.0	0.68	0.32
chr16:18995256-19071318	TMC7	0.0	0.68	0.32
chr16:18995256-19075262	TMC7	0.0	0.68	0.32
chr4:83845757-83931987	LIN54	0.0	0.68	0.32
chr3:148747851-148804341	HLTF	0.0	0.68	0.32
chr4:162943885-162968702	LOC101928052	0.0	0.68	0.32
chr13:25338301-25454058	RNF17	0.0	0.68	0.32
chr16:22430867-22449036	RRN3P3	0.0	0.68	0.32
chr4:83845757-83934094	LIN54	0.0	0.68	0.32
chr15:32698801-32727065	ULK4P3	0.0	0.68	0.32
chr15:30395935-30423948	ULK4P3	0.0	0.68	0.32
chr1:247318291-247335319	ZNF124	0.0	0.68	0.32
chr6:34204577-34214008	HMGA1	0.0	0.68	0.32
chr5:176784844-176799599	RGS14	0.0	0.68	0.32
chrX:48818639-48828251	KCND1	0.0	0.68	0.32
chr3:126707437-126756235	PLXNA1	0.0	0.68	0.32
chr15:25200040-25223870	SNRPN	0.0	0.68	0.32
chr15:25200070-25213976	SNURF	0.0	0.68	0.32
chr5:175819456-175843570	CLTB	0.0	0.68	0.32
chr16:10837643-10863208	NUBP1	0.0	0.68	0.32
chr5:150020207-150038792	SYNPO	0.0	0.68	0.32
chr8:56651303-56685966	TMEM68	0.0	0.682	0.318
chr1:64239690-64609052	ROR1	0.0	0.682	0.318
chr5:64813593-64858995	CENPK	0.0	0.682	0.318
chr14:23242432-23289020	SLC7A7	0.0	0.682	0.318
chrX:122994017-123047829	XIAP	0.0	0.682	0.318
chr14:23242432-23285107	SLC7A7	0.0	0.682	0.318
chr10:73975758-73995618	ANAPC16	0.0	0.682	0.318
chr1:175913962-176176380	RFWD2	0.0	0.682	0.318
chr7:100472701-100486285	SRRT	0.0	0.682	0.318
chr10:35456467-35468775	CREM	0.0	0.682	0.318
chr8:86089619-86126753	E2F5	0.0	0.682	0.318
chr11:18417813-18429765	LDHA	0.0	0.682	0.318
chr19:35615417-35626178	LGI4	0.0	0.682	0.318
chr16:85646842-85709812	GSE1	0.0	0.682	0.318
chr6:18128545-18155400	TPMT	0.0	0.682	0.318
chr1:15256296-15394651	KAZN	0.0	0.682	0.318
chr20:49262008-49276828	LOC100506175	0.0	0.682	0.318
chr8:70963886-70983562	PRDM14	0.0	0.682	0.318
chr8:53446597-53478021	ALKAL1	0.0	0.682	0.318
chr9:132575221-132586441	TOR1A	0.0	0.682	0.318
chr14:23516270-23526747	CDH24	0.0	0.682	0.318
chr3:48348336-48369831	SPINK8	0.0	0.682	0.318
chr14:24683516-24701591	NEDD8-MDP1	0.0	0.682	0.318
chr11:118401803-118417313	TMEM25	0.0	0.682	0.318
chr14:35761523-35786685	PSMA6	0.0	0.682	0.318
chr8:56651303-56676539	TMEM68	0.0	0.682	0.318
chr2:20448453-20550611	PUM2	0.0	0.682	0.318
chr10:49654068-49864310	ARHGAP22	0.0	0.682	0.318
chr2:55746731-55772216	CFAP36	0.0	0.682	0.318
chr1:156711899-156721543	HDGF	0.0	0.682	0.318
chr5:68856051-68888729	GTF2H2C	0.0	0.682	0.318
chr1:156711899-156722024	HDGF	0.0	0.682	0.318
chr20:61640735-61716423	LINC01749	0.0	0.682	0.318
chr1:156711899-156722240	HDGF	0.0	0.682	0.318
chr6_dbb_hap3:4528202-4538630	WDR46	0.0	0.682	0.318
chr18:2571510-2616634	NDC80	0.0	0.682	0.318
chr1:53392901-53459904	SCP2	0.0	0.682	0.318
chr1:53392901-53517289	SCP2	0.0	0.682	0.318
chr4:1303579-1333936	MAEA	0.0	0.682	0.318
chr6_dbb_hap3:3180841-3199039	C2	0.0	0.682	0.318
chr19:5847478-5858250	LOC101928844	0.0	0.682	0.318
chr18:44526787-44628614	KATNAL2	0.0	0.682	0.318
chr1:104292410-104301314	AMY1C	0.0	0.682	0.318
chr5:172385912-172396774	RPL26L1	0.0	0.682	0.318
chr4:2471180-2517586	RNF4	0.0	0.682	0.318
chr7:149473131-149531053	SSPO	0.0	0.682	0.318
chr12:94108311-94131599	LOC101928731	0.0	0.682	0.318
chr12:10756789-10766208	MAGOHB	0.0	0.682	0.318
chr10:59951278-60027694	IPMK	0.0	0.682	0.318
chr19:47104331-47114039	CALM3	0.0	0.682	0.318
chr1:156711899-156721085	HDGF	0.0	0.682	0.318
chr17:80416060-80446143	NARF	0.0	0.682	0.318
chr12:6456009-6486523	SCNN1A	0.0	0.682	0.318
chr2:16060521-16076140	MYCNUT	0.0	0.682	0.318
chr10:76871393-76941881	SAMD8	0.0	0.682	0.318
chr12:104680460-104744085	TXNRD1	0.0	0.682	0.318
chr7:105172528-105208132	RINT1	0.0	0.682	0.318
chr3:39224707-39234077	XIRP1	0.0	0.682	0.318
chr12:510741-551806	CCDC77	0.0	0.682	0.318
chr4:100844841-100867883	DNAJB14	0.0	0.682	0.318
chr10:49654068-49813176	ARHGAP22	0.0	0.682	0.318
chr16:90038988-90063028	AFG3L1P	0.0	0.682	0.318
chr2:20448453-20527147	PUM2	0.0	0.682	0.318
chr17:74002926-74023533	EVPL	0.0	0.682	0.318
chr12:6456009-6484905	SCNN1A	0.0	0.682	0.318
chr16:66914405-66925002	PDP2	0.0	0.682	0.318
chr12:57881736-57910438	MARS	0.0	0.682	0.318
chr17:75471325-75496678	SEPT9	0.0	0.682	0.318
chr5:68800004-68853931	OCLN	0.0	0.682	0.318
chr17:77019016-77045870	C1QTNF1	0.0	0.682	0.318
chr2:10196926-10220538	CYS1	0.0	0.682	0.318
chr3:12775029-12810956	TMEM40	0.0	0.682	0.318
chr3:12775029-12800808	TMEM40	0.0	0.682	0.318
chr12:6456009-6484390	SCNN1A	0.0	0.682	0.318
chr10:35456467-35501886	CREM	0.0	0.682	0.318
chr11:62623484-62656355	SLC3A2	0.0	0.682	0.318
chr10:70661034-70706603	DDX50	0.0	0.682	0.318
chr11:82684175-82782965	RAB30	0.0	0.682	0.318
chr3:65339906-66024509	MAGI1	0.0	0.682	0.318
chr17:34581085-34591996	TBC1D3F	0.0	0.682	0.318
chr3:108268718-108308491	KIAA1524	0.0	0.682	0.318
chr9:74920352-74930384	LINC01504	0.0	0.682	0.318
chr8:22570765-22785421	PEBP4	0.0	0.682	0.318
chr9:74920352-74958126	LINC01504	0.0	0.682	0.318
chr12:120884241-120901556	GATC	0.0	0.682	0.318
chr5:68576519-68628620	CCDC125	0.0	0.682	0.318
chr12:113416274-113449528	OAS2	0.0	0.682	0.318
chr12:113416274-113448503	OAS2	0.0	0.682	0.318
chr7:66205643-66276448	RABGEF1	0.0	0.682	0.318
chr12:113416274-113426610	OAS2	0.0	0.682	0.318
chr21:45845412-45862964	TRPM2	0.0	0.682	0.318
chr5:56471275-56560506	GPBP1	0.0	0.682	0.318
chr5:68576519-68628543	CCDC125	0.0	0.682	0.318
chr8:38034106-38070819	BAG4	0.0	0.682	0.318
chr12:54718874-54745635	COPZ1	0.0	0.682	0.318
chr5:1392905-1445543	SLC6A3	0.0	0.682	0.318
chr1:1592939-1624243	SLC35E2B	0.0	0.682	0.318
chr13:60718832-60727639	DIAPH3-AS2	0.0	0.682	0.318
chr11:74971166-75062875	ARRB1	0.0	0.682	0.318
chr17:36337711-36348607	TBC1D3E	0.0	0.682	0.318
chr22:22020273-22052202	PPIL2	0.0	0.682	0.318
chr21:46683843-46707811	POFUT2	0.0	0.682	0.318
chr5:137450861-137475132	NME5	0.0	0.682	0.318
chr12:120648242-120687964	PXN	0.0	0.682	0.318
chr6_ssto_hap7:3272356-3281933	STK19	0.0	0.682	0.318
chr5:145583163-145668784	RBM27	0.0	0.682	0.318
chr3:116078871-116088932	LSAMP-AS1	0.0	0.682	0.318
chr4_ctg9_hap1:224914-249081	UGT2B15	0.0	0.682	0.318
chr12:120648242-120703574	PXN	0.0	0.682	0.318
chr17:35969790-36003493	DDX52	0.0	0.682	0.318
chr10:15001438-15014850	MEIG1	0.0	0.682	0.318
chr11:82684175-82782504	RAB30	0.0	0.682	0.318
chr5:133643692-133702765	CDKL3	0.0	0.682	0.318
chr22:36113919-36125529	APOL5	0.0	0.682	0.318
chr3:137906090-138017228	ARMC8	0.0	0.682	0.318
chr17:36337711-36348609	TBC1D3D	0.0	0.682	0.318
chr6:122764493-122793026	SERINC1	0.0	0.682	0.318
chr19:12873817-12886434	HOOK2	0.0	0.682	0.318
chr9:42858152-42893137	AQP7P3	0.0	0.682	0.318
chr11:3379157-3400452	ZNF195	0.0	0.682	0.318
chr2:219082120-219119071	ARPC2	0.0	0.682	0.318
chr17:36908966-36920484	PSMB3	0.0	0.682	0.318
chr1:154300276-154323780	ATP8B2	0.0	0.682	0.318
chr17:36337711-36348649	TBC1D3C	0.0	0.682	0.318
chr6:49660071-49681303	CRISP2	0.0	0.682	0.318
chr16:90038988-90067195	AFG3L1P	0.0	0.682	0.318
chr6:123670620-123958238	TRDN	0.0	0.682	0.318
chr1:79115477-79129763	IFI44	0.0	0.682	0.318
chr14:23242432-23285101	SLC7A7	0.0	0.682	0.318
chr13:20277009-20357159	PSPC1	0.0	0.682	0.318
chr17:36337711-36348623	TBC1D3F	0.0	0.682	0.318
chr9:35161966-35405335	UNC13B	0.0	0.682	0.318
chr8:67783737-67817599	MCMDC2	0.0	0.682	0.318
chr5:137203545-137223540	MYOT	0.0	0.682	0.318
chr5:76145826-76217056	S100Z	0.0	0.682	0.318
chr7:5659672-5821361	RNF216	0.0	0.682	0.318
chr20:29611840-29653908	FRG1BP	0.0	0.682	0.318
chr11:417930-442011	ANO9	0.0	0.682	0.318
chr3:113557681-113666021	GRAMD1C	0.0	0.682	0.318
chr3:137906090-137965729	ARMC8	0.0	0.682	0.318
chr11:66512207-66610987	C11orf80	0.0	0.682	0.318
chr20:29611840-29634011	FRG1BP	0.0	0.682	0.318
chr17:36337711-36348609	TBC1D3D	0.0	0.682	0.318
chr17:36337711-36348609	TBC1D3D	0.0	0.682	0.318
chr19:2933216-2944969	ZNF77	0.0	0.684	0.316
chr5:118406782-118584824	DMXL1	0.0	0.684	0.316
chr2:11295498-11318998	PQLC3	0.0	0.684	0.316
chr20:58662741-58676442	LOC729296	0.0	0.684	0.316
chr16:56463048-56485261	NUDT21	0.0	0.684	0.316
chr9:67017375-67032072	LOC286297	0.0	0.684	0.316
chr1:23832920-23857712	E2F2	0.0	0.684	0.316
chr7:123249077-123277934	ASB15	0.0	0.684	0.316
chr11:60989821-60999167	PGA4	0.0	0.684	0.316
chr11:33762490-33796071	FBXO3	0.0	0.684	0.316
chr6:24650205-24667115	TDP2	0.0	0.684	0.316
chr8:37963311-37997598	ASH2L	0.0	0.684	0.316
chr10:88195013-88281541	WAPL	0.0	0.684	0.316
chr6_qbl_hap6:3423638-3452865	NOTCH4	0.0	0.684	0.316
chr19:41082757-41097305	SHKBP1	0.0	0.684	0.316
chr18:32558208-32723432	MAPRE2	0.0	0.684	0.316
chr13:21351468-21476913	XPO4	0.0	0.684	0.316
chr4:78783805-78873944	MRPL1	0.0	0.684	0.316
chr5:21459589-21474565	GUSBP1	0.0	0.684	0.316
chr5:21459589-21497305	GUSBP1	0.0	0.684	0.316
chr12:25357723-25403865	KRAS	0.0	0.684	0.316
chr15:32907677-32932138	ARHGAP11A	0.0	0.684	0.316
chr19:2164148-2232577	DOT1L	0.0	0.684	0.316
chr18:56481112-56501596	LINC01926	0.0	0.684	0.316
chr12:19593515-19675173	AEBP2	0.0	0.684	0.316
chr5:21459589-21589481	GUSBP1	0.0	0.684	0.316
chr17:26698683-26728055	SARM1	0.0	0.684	0.316
chr12:132413798-132428406	PUS1	0.0	0.684	0.316
chr6:111876581-111927477	TRAF3IP2	0.0	0.684	0.316
chr6:111876581-111888563	TRAF3IP2	0.0	0.684	0.316
chr1:167885913-167906307	MPC2	0.0	0.684	0.316
chr12:53774428-53810226	SP1	0.0	0.684	0.316
chr18:29409136-29523091	TRAPPC8	0.0	0.684	0.316
chr19:14202507-14225000	PRKACA	0.0	0.684	0.316
chr19:49932655-49944808	SLC17A7	0.0	0.684	0.316
chrX:153770455-153793261	IKBKG	0.0	0.684	0.316
chr16:46918292-46965209	GPT2	0.0	0.684	0.316
chr2:241894036-241906868	LOC200772	0.0	0.684	0.316
chrX:154722196-154842622	TMLHE	0.0	0.684	0.316
chr9:70856861-70914951	CBWD3	0.0	0.684	0.316
chr7:30050199-30066417	FKBP14	0.0	0.684	0.316
chr19:53430388-53445847	ZNF321P	0.0	0.684	0.316
chr21:47744802-47865682	PCNT	0.0	0.684	0.316
chr1:65210778-65298914	RAVER2	0.0	0.684	0.316
chr16:29556332-29606413	SMG1P2	0.0	0.684	0.316
chr7:5553485-5565176	LOC221946	0.0	0.684	0.316
chr22:50312278-50321188	CRELD2	0.0	0.684	0.316
chr1:21069171-21113181	HP1BP3	0.0	0.684	0.316
chr18:21718920-21740033	CABYR	0.0	0.684	0.316
chr18:21718920-21741564	CABYR	0.0	0.684	0.316
chr1:24882567-24935818	NCMAP	0.0	0.684	0.316
chr2:39395186-39471124	CDKL4	0.0	0.684	0.316
chr17:74561461-74582145	ST6GALNAC2	0.0	0.684	0.316
chr2:131294143-131307468	TISP43	0.0	0.684	0.316
chr1:6094348-6161253	KCNAB2	0.0	0.684	0.316
chr12:51722227-51740463	CELA1	0.0	0.684	0.316
chr12:111051832-111086935	TCTN1	0.0	0.684	0.316
chr2:172778935-172848600	HAT1	0.0	0.684	0.316
chr19:35759881-35770724	USF2	0.0	0.684	0.316
chr9:131266971-131302156	GLE1	0.0	0.684	0.316
chr12:111051832-111068062	TCTN1	0.0	0.684	0.316
chr3:53258723-53290130	TKT	0.0	0.684	0.316
chr9:131266971-131304580	GLE1	0.0	0.684	0.316
chr11:76927603-76998463	GDPD4	0.0	0.684	0.316
chr19:36672962-36705575	ZNF565	0.0	0.684	0.316
chr9:27546544-27573864	C9orf72	0.0	0.684	0.316
chr9:133539981-133558384	PRDM12	0.0	0.684	0.316
chr11:62574332-62599563	STX5	0.0	0.684	0.316
chr14:35554674-35591748	PPP2R3C	0.0	0.684	0.316
chr17:47209822-47247351	B4GALNT2	0.0	0.684	0.316
chr6:30539170-30559309	ABCF1	0.0	0.684	0.316
chr6:34204650-34214008	HMGA1	0.0	0.684	0.316
chr17:43299292-43324683	FMNL1	0.0	0.684	0.316
chr10:46957881-46970601	SYT15	0.0	0.684	0.316
chr9:130374486-130454995	STXBP1	0.0	0.684	0.316
chr6_qbl_hap6:3382242-3392478	PPT2	0.0	0.684	0.316
chr4:165875598-165898818	TRIM61	0.0	0.684	0.316
chrX:54219256-54384438	WNK3	0.0	0.684	0.316
chr6_qbl_hap6:3233435-3243013	STK19	0.0	0.684	0.316
chr14:21558205-21572863	ZNF219	0.0	0.684	0.316
chr11:63706442-63724791	NAA40	0.0	0.684	0.316
chr4:164049823-164088073	NAF1	0.0	0.684	0.316
chr2:136289025-136482840	R3HDM1	0.0	0.684	0.316
chr13:114747194-114898098	RASA3	0.0	0.684	0.316
chr2:169727401-169746944	SPC25	0.0	0.684	0.316
chr16:89006445-89017932	LOC100129697	0.0	0.684	0.316
chr4:164047860-164088073	NAF1	0.0	0.684	0.316
chr2:131328419-131341734	TISP43	0.0	0.684	0.316
chr6_cox_hap2:2597312-2622591	PSORS1C1	0.0	0.684	0.316
chr2:131294143-131307488	LOC646743	0.0	0.684	0.316
chr2:131294143-131307471	TISP43	0.0	0.684	0.316
chr13:114747194-114843454	RASA3	0.0	0.684	0.316
chr14:35554674-35591749	PPP2R3C	0.0	0.684	0.316
chr21:45925927-45936458	TSPEAR-AS1	0.0	0.684	0.316
chr19:36672962-36705986	ZNF565	0.0	0.684	0.316
chr17:38060848-38074903	GSDMB	0.0	0.684	0.316
chr11:59522532-59573355	STX3	0.0	0.684	0.316
chr10:106013952-106027222	GSTO1	0.0	0.684	0.316
chr17:38060848-38073793	GSDMB	0.0	0.684	0.316
chr19:38755098-38783254	SPINT2	0.0	0.684	0.316
chr4:119512899-119556180	LOC729218	0.0	0.684	0.316
chr11:126225789-126284536	ST3GAL4	0.0	0.684	0.316
chr8:74153659-74171737	C8orf89	0.0	0.684	0.316
chr4:41992523-42089551	SLC30A9	0.0	0.684	0.316
chr7:1004486-1015235	COX19	0.0	0.684	0.316
chr12:49223539-49245957	DDX23	0.0	0.684	0.316
chr9:37800551-37867665	DCAF10	0.0	0.684	0.316
chr13:43424383-43446880	LINC00428	0.0	0.684	0.316
chr1:156433513-156460391	MEF2D	0.0	0.684	0.316
chr1:156433513-156470634	MEF2D	0.0	0.684	0.316
chr4:103822085-103940896	SLC9B1	0.0	0.684	0.316
chr2:219187902-219211516	PNKD	0.0	0.684	0.316
chr17:73452545-73496533	TMEM94	0.0	0.684	0.316
chr6:44187242-44201888	SLC29A1	0.0	0.684	0.316
chr11:122942714-123066013	CLMP	0.0	0.684	0.316
chr12:113659243-113736389	TPCN1	0.0	0.684	0.316
chr17:60501246-60527454	METTL2A	0.0	0.684	0.316
chr4:141541936-141677471	TBC1D9	0.0	0.684	0.316
chr11:119019750-119033374	ABCG4	0.0	0.684	0.316
chr12:113830251-113841692	SDS	0.0	0.684	0.316
chr5:137523337-137549032	CDC23	0.0	0.684	0.316
chr16:71928311-71964540	IST1	0.0	0.684	0.316
chr16:71660056-71675868	MARVELD3	0.0	0.684	0.316
chr1:9908334-9970316	CTNNBIP1	0.0	0.684	0.316
chr5:68667281-68710628	RAD17	0.0	0.684	0.316
chr17:58039724-58096413	TBC1D3P1-DHX40P1	0.0	0.684	0.316
chr16:71660056-71670108	MARVELD3	0.0	0.684	0.316
chr15:90439764-90455919	ARPIN	0.0	0.684	0.316
chr3:46923739-46945289	PTH1R	0.0	0.684	0.316
chr19:5558178-5568045	TINCR	0.0	0.684	0.316
chr5:82348665-82373272	TMEM167A	0.0	0.684	0.316
chr10:134915750-134945179	ADGRA1	0.0	0.684	0.316
chr1:167885913-167905439	MPC2	0.0	0.684	0.316
chr12:10524952-10562745	KLRC4-KLRK1	0.0	0.686	0.314
chr15:68499330-68522080	CLN6	0.0	0.686	0.314
chr19:36316274-36342895	NPHS1	0.0	0.686	0.314
chr4:59879291-59912677	LINC02429	0.0	0.686	0.314
chr6_cox_hap2:3591897-3602139	PPT2	0.0	0.686	0.314
chr1:92414928-92479985	BRDT	0.0	0.686	0.314
chr15:74287014-74335717	PML	0.0	0.686	0.314
chr15:74287014-74340155	PML	0.0	0.686	0.314
chr15:75890424-75918446	SNUPN	0.0	0.686	0.314
chr19:37708828-37734826	ZNF383	0.0	0.686	0.314
chr19:37288452-37319013	ZNF790-AS1	0.0	0.686	0.314
chr10:94050920-94113721	MARCH5	0.0	0.686	0.314
chr19:36505401-36536874	LOC101927572	0.0	0.686	0.314
chr15:85212768-85259691	SEC11A	0.0	0.686	0.314
chr8:22132810-22213584	PIWIL2	0.0	0.686	0.314
chr19:19101696-19144861	SUGP2	0.0	0.686	0.314
chr4:17842822-18023498	LCORL	0.0	0.686	0.314
chr16:1359154-1377019	UBE2I	0.0	0.686	0.314
chr12:10524952-10542653	KLRK1	0.0	0.686	0.314
chr2:74213531-74335302	TET3	0.0	0.686	0.314
chr5:175875356-175937075	FAF2	0.0	0.686	0.314
chr11:72929502-72953472	P2RY2	0.0	0.686	0.314
chr2:131328402-131341734	LOC646743	0.0	0.686	0.314
chrX:128580478-128657482	SMARCA1	0.0	0.686	0.314
chr7:75677337-75696827	MDH2	0.0	0.686	0.314
chr20:34359923-34538288	PHF20	0.0	0.686	0.314
chr7:66767625-66786513	STAG3L4	0.0	0.686	0.314
chr7:66312437-66349260	GTF2IP23	0.0	0.686	0.314
chr11:76777992-76837198	CAPN5	0.0	0.686	0.314
chr1:145575988-145586546	PIAS3	0.0	0.686	0.314
chr13:77579389-77601331	FBXL3	0.0	0.686	0.314
chr20:33134688-33148149	MAP1LC3A	0.0	0.686	0.314
chr20:32676104-32700162	EIF2S2	0.0	0.686	0.314
chr2:202004998-202037411	CFLAR	0.0	0.686	0.314
chr13:53063128-53161225	TPTE2P3	0.0	0.686	0.314
chr6:32162620-32191844	NOTCH4	0.0	0.686	0.314
chr4:69512315-69536494	UGT2B15	0.0	0.686	0.314
chr12:122356463-122409974	WDR66	0.0	0.686	0.314
chrX:152853383-152864632	FAM58A	0.0	0.686	0.314
chr12:122356463-122441832	WDR66	0.0	0.686	0.314
chr5:987292-997455	LOC100506688	0.0	0.686	0.314
chr2:231729665-231743969	ITM2C	0.0	0.686	0.314
chrX:153498930-153523454	TEX28	0.0	0.686	0.314
chrX:153498930-153523564	TEX28	0.0	0.686	0.314
chrX:153524027-153558713	TKTL1	0.0	0.686	0.314
chr20:29612048-29628331	FRG1DP	0.0	0.686	0.314
chr6:31606805-31620477	BAG6	0.0	0.686	0.314
chr6:31606805-31620170	BAG6	0.0	0.686	0.314
chr20:3088219-3140556	UBOX5	0.0	0.686	0.314
chr12:132413745-132428406	PUS1	0.0	0.686	0.314
chr6:35773071-35791852	LHFPL5	0.0	0.686	0.314
chr2:113479063-113500454	NT5DC4	0.0	0.686	0.314
chr10:74092588-74114907	DNAJB12	0.0	0.686	0.314
chr6_qbl_hap6:2378426-2403713	PSORS1C1	0.0	0.686	0.314
chr19:45147098-45169428	PVR	0.0	0.686	0.314
chr19:45174724-45187627	CEACAM19	0.0	0.686	0.314
chr15:60711808-60771359	ICE2	0.0	0.686	0.314
chr15:44829266-44855001	EIF3J	0.0	0.686	0.314
